record_id,source_type,is_synthetic,citation,doi,sensor_noise_applied,validation_status,feedstock_name,feedstock_category,carbon_pct,hydrogen_pct,oxygen_pct,nitrogen_pct,sulfur_pct,ash_pct,moisture_ar_pct,volatile_matter_pct,fixed_carbon_pct,particle_size_mm,bulk_density_kg_m3,feedstock_hhv_dry_mj_kg,feedstock_lhv_ar_mj_kg,feed_rate_wet_kg_h,dryer_temp_c,dried_biomass_moisture_pct,reactor_temp_c,heating_rate_c_min,residence_time_min,biochar_yield_dry_pct,bio_oil_yield_dry_pct,syngas_yield_dry_pct,recovered_biochar_kg_h,recovered_bio_oil_kg_h,clean_syngas_kg_h,dryer_exhaust_water_kg_h,mass_balance_closure_pct,syngas_co_vol_pct,syngas_co2_vol_pct,syngas_ch4_vol_pct,syngas_h2_vol_pct,syngas_c2h6_vol_pct,syngas_mw_kg_kmol,syngas_volume_flow_nm3_h,syngas_lhv_vol_mj_nm3,bio_oil_water_pct,bio_oil_hhv_mj_kg,bio_oil_predicted_ph,bio_oil_tan_mg_koh_g,bio_oil_density_kg_m3,bio_oil_kinematic_viscosity_cst,drying_thermal_duty_kw,reactor_thermal_duty_kw,gross_thermal_demand_kw,combustor_heat_recovered_kw,thermal_self_sufficiency_index_pct,is_thermally_self_sufficient,energy_recovery_ratio_pct,net_thermal_efficiency_pct,second_law_exergy_efficiency_pct
SYN_00836,SYNTHETIC_SIMULATED,True,,,True,VERIFIED,Wheat Straw,agricultural_residue,46.5,5.9,41.2,0.7,0.1,5.6,17.982215941709423,75.0,19.4,2.0,220.0,18.806,13.93,121.28213446190207,105.0,8.0,586.43,6.81,0.61,21.29,41.5,37.21,21.056,48.335,39.175,13.159,100.0,47.38,21.27,14.75,9.95,4.56,26.95,32.45,15.24,27.24,12.34,2.23,94.0,1160.1,17.8,17.79,50.76,68.55,114.98,167.72,True,71.71,71.01,71.74
SYN_00837,SYNTHETIC_SIMULATED,True,,,True,VERIFIED,Rice Husk,agricultural_residue,39.5,5.1,36.5,0.4,0.1,18.4,13.661168419950112,63.5,18.1,2.0,340.0,15.64,12.209,381.06081716585953,105.0,8.0,682.62,29.54,1.84,28.96,18.92,52.12,94.586,86.463,173.417,23.448,100.0,46.96,15.78,15.51,15.25,4.57,24.62,159.45,16.04,39.71,8.07,2.28,73.3,1132.6,6.2,39.65,212.44,252.09,594.69,235.9,True,67.79,67.23,67.71
SYN_00838,SYNTHETIC_SIMULATED,True,,,True,VERIFIED,Sugarcane Bagasse,agricultural_residue,48.0,5.8,43.5,0.3,0.05,2.35,8.274970956074592,81.0,16.65,2.0,180.0,19.044,16.105,330.23949403740215,105.0,8.0,513.65,58.27,32.92,22.85,49.76,27.39,68.701,169.908,90.132,0.987,100.0,45.47,29.16,13.16,5.61,4.39,29.51,68.4,13.85,25.09,12.97,2.21,100.3,1164.8,21.3,16.82,131.42,148.23,220.34,148.65,True,78.0,77.56,78.91
SYN_00839,SYNTHETIC_SIMULATED,True,,,True,VERIFIED,Miscanthus,energy_crop,48.5,5.7,42.6,0.6,0.1,2.5,27.591639562486385,79.5,18.0,2.0,200.0,19.191,12.321,488.46587977896917,105.0,8.0,489.41,7.07,1.35,29.32,48.12,22.56,101.24,191.875,87.384,104.02,100.0,43.74,33.41,12.17,4.2,4.24,30.67,64.18,13.03,25.47,13.02,2.21,101.2,1164.0,20.7,117.96,143.12,261.08,194.54,74.51,False,85.6,81.1,83.53
SYN_00840,SYNTHETIC_SIMULATED,True,,,True,VERIFIED,Almond Shells,nut_shells,51.0,6.0,39.5,0.5,0.05,2.95,20.453106801875975,73.5,23.55,2.0,480.0,20.725,14.945,396.80902588980115,105.0,8.0,657.49,388.41,0.27,15.6,33.67,50.73,48.298,127.266,166.253,53.712,100.0,47.13,16.51,15.42,14.41,4.57,24.96,148.61,15.94,30.06,13.12,2.25,86.3,1153.9,14.0,67.88,193.37,261.25,550.77,210.83,True,68.79,68.34,68.21
SYN_00841,SYNTHETIC_SIMULATED,True,,,True,VERIFIED,Pine Sawdust,woody_biomass,51.5,6.3,41.6,0.2,0.05,0.35,7.539319908007176,82.5,17.15,2.0,420.0,21.095,18.049,427.0313077800886,105.0,7.539319908007176,559.85,146.02,34.73,16.46,46.6,36.94,63.355,207.043,156.798,0.0,100.0,47.09,23.43,14.37,8.46,4.53,27.72,124.93,14.88,25.11,14.45,2.22,97.9,1164.8,21.3,0.0,190.68,190.68,432.4,226.77,True,74.89,74.82,75.24
SYN_00842,SYNTHETIC_SIMULATED,True,,,True,VERIFIED,Beech Wood,woody_biomass,49.5,6.1,43.8,0.2,0.02,0.38,7.795604853633982,84.0,15.62,2.0,460.0,19.93,16.959,310.8509126432795,105.0,7.795604853633982,575.23,75.71,20.51,15.37,43.31,41.32,43.53,142.551,125.465,0.0,100.0,47.35,21.6,14.7,9.71,4.55,27.07,102.99,15.18,26.37,13.32,2.22,95.3,1162.0,19.1,0.0,144.84,144.84,363.71,251.11,True,73.06,72.95,73.48
SYN_00843,SYNTHETIC_SIMULATED,True,,,True,VERIFIED,Olive Pomace,agricultural_residue,50.2,6.2,39.8,1.4,0.1,2.3,26.588356888983697,76.5,21.2,2.0,550.0,20.655,13.521,452.95508332885976,105.0,8.0,736.64,104.85,0.12,14.3,26.94,58.76,46.662,113.827,200.264,91.518,100.0,46.72,14.82,15.63,16.35,4.58,24.17,185.63,16.18,33.47,12.28,2.27,78.3,1146.4,10.5,104.9,239.39,344.3,698.3,202.82,True,67.6,67.11,66.66
SYN_00844,SYNTHETIC_SIMULATED,True,,,True,VERIFIED,Wheat Straw,agricultural_residue,46.5,5.9,41.2,0.7,0.1,5.6,25.56620466103794,75.0,19.4,2.0,220.0,18.806,12.416,223.61534424976435,105.0,8.0,748.66,562.09,1.21,17.03,22.44,60.53,27.626,50.241,103.705,42.696,100.0,46.68,14.68,15.65,16.52,4.59,24.1,95.64,16.2,36.58,10.44,2.28,74.1,1139.5,8.0,49.53,122.91,172.44,360.28,208.93,True,64.1,63.47,63.28
SYN_00845,SYNTHETIC_SIMULATED,True,,,True,VERIFIED,Rice Husk,agricultural_residue,39.5,5.1,36.5,0.4,0.1,18.4,16.687202796051018,63.5,18.1,2.0,340.0,15.64,11.695,485.97738671065486,105.0,8.0,401.47,138.18,0.36,55.98,30.21,13.8,222.736,150.949,61.619,45.889,100.0,35.96,48.27,8.46,1.56,3.52,34.17,40.8,9.98,31.67,9.48,2.21,100.2,1150.3,12.2,65.08,127.62,192.7,94.67,49.13,False,82.89,76.12,79.82
SYN_00846,SYNTHETIC_SIMULATED,True,,,True,VERIFIED,Sugarcane Bagasse,agricultural_residue,48.0,5.8,43.5,0.3,0.05,2.35,10.998328677340217,81.0,16.65,2.0,180.0,19.044,15.554,370.55820172413706,105.0,8.0,515.16,26.36,0.74,23.14,50.2,26.66,74.765,185.948,94.586,12.077,100.0,45.6,28.8,13.24,5.76,4.4,29.41,72.94,13.92,24.99,12.99,2.21,100.3,1165.0,21.5,28.82,143.98,172.81,236.12,136.63,True,78.71,78.27,79.66
SYN_00847,SYNTHETIC_SIMULATED,True,,,True,VERIFIED,Miscanthus,energy_crop,48.5,5.7,42.6,0.6,0.1,2.5,6.8766177389950744,79.5,18.0,2.0,200.0,19.191,16.545,67.5476704280364,105.0,6.8766177389950744,737.95,122.19,41.33,14.24,8.17,77.59,8.904,9.456,49.149,0.0,100.0,46.71,14.81,15.63,16.37,4.58,24.16,45.65,16.18,53.78,7.15,2.35,54.4,1101.7,5.0,0.0,45.11,45.11,171.75,380.76,True,59.56,59.07,58.42
SYN_00848,SYNTHETIC_SIMULATED,True,,,True,VERIFIED,Almond Shells,nut_shells,51.0,6.0,39.5,0.5,0.05,2.95,18.90613237653774,73.5,23.55,2.0,480.0,20.725,15.283,243.4606621464638,105.0,8.0,670.64,112.28,0.51,15.43,31.78,52.79,30.182,76.8,107.787,28.861,100.0,47.03,16.07,15.47,14.92,4.57,24.75,97.28,16.0,30.91,12.93,2.25,84.6,1152.0,13.0,37.93,124.64,162.57,361.91,222.62,True,67.9,67.4,67.22
SYN_00849,SYNTHETIC_SIMULATED,True,,,True,VERIFIED,Pine Sawdust,woody_biomass,51.5,6.3,41.6,0.2,0.05,0.35,21.3421273342646,82.5,17.15,2.0,420.0,21.095,14.99,275.5997971814363,105.0,8.0,444.36,314.12,0.4,35.83,46.69,17.48,75.999,112.62,42.332,39.968,100.0,39.52,41.9,10.08,2.39,3.86,32.74,29.23,11.31,25.82,14.29,2.2,104.9,1163.2,20.1,49.56,76.66,126.22,76.91,60.93,False,91.42,86.64,88.97
SYN_00850,SYNTHETIC_SIMULATED,True,,,True,VERIFIED,Beech Wood,woody_biomass,49.5,6.1,43.8,0.2,0.02,0.38,26.750945404241097,84.0,15.62,2.0,460.0,19.93,12.97,198.40059668243046,105.0,8.0,685.92,7.01,1.11,13.74,31.13,55.13,19.677,55.022,81.494,40.437,100.0,46.95,15.74,15.51,15.29,4.57,24.6,75.1,16.04,31.21,12.29,2.25,83.6,1151.3,12.7,46.27,94.1,140.37,280.19,199.61,True,71.0,70.38,70.54
SYN_00851,SYNTHETIC_SIMULATED,True,,,True,VERIFIED,Olive Pomace,agricultural_residue,50.2,6.2,39.8,1.4,0.1,2.3,21.961470364541704,76.5,21.2,2.0,550.0,20.655,14.527,113.6050271832549,105.0,8.0,544.06,566.6,12.62,19.66,47.27,33.07,16.998,47.827,31.203,17.24,100.0,46.72,25.12,14.03,7.47,4.49,28.28,24.81,14.59,25.67,14.01,2.22,97.9,1163.5,20.3,21.12,41.44,62.57,84.19,134.56,True,76.92,76.22,76.81
SYN_00852,SYNTHETIC_SIMULATED,True,,,True,VERIFIED,Wheat Straw,agricultural_residue,46.5,5.9,41.2,0.7,0.1,5.6,12.99484244165744,75.0,19.4,2.0,220.0,18.806,14.925,404.4053329585911,105.0,8.0,618.54,35.28,25.84,18.87,29.5,51.63,64.997,129.295,187.1,21.956,100.0,47.39,18.37,15.19,12.46,4.57,25.78,162.59,15.68,32.03,11.36,2.25,85.9,1149.5,11.8,39.42,196.96,236.38,592.76,250.77,True,65.74,65.29,65.4
SYN_00853,SYNTHETIC_SIMULATED,True,,,True,VERIFIED,Rice Husk,agricultural_residue,39.5,5.1,36.5,0.4,0.1,18.4,27.94818155266272,63.5,18.1,2.0,340.0,15.64,9.784,350.9602024155433,105.0,8.0,360.89,36.92,1.54,66.0,22.02,11.98,164.626,74.52,33.13,76.098,100.0,32.66,53.92,7.02,1.05,3.16,35.37,21.17,8.76,36.91,8.56,2.22,96.2,1138.8,7.8,85.99,69.6,155.59,43.12,27.72,False,87.47,74.97,80.23
SYN_00854,SYNTHETIC_SIMULATED,True,,,True,VERIFIED,Sugarcane Bagasse,agricultural_residue,48.0,5.8,43.5,0.3,0.05,2.35,23.40082402177997,81.0,16.65,2.0,180.0,19.044,13.046,53.21521137058625,105.0,8.0,570.47,725.77,13.46,17.26,43.29,39.44,6.91,20.68,16.743,8.908,100.0,47.29,22.09,14.61,9.35,4.55,27.25,13.92,15.1,26.72,12.64,2.22,95.1,1161.2,18.6,10.65,20.37,31.02,48.91,157.65,True,74.23,73.03,74.02
SYN_00855,SYNTHETIC_SIMULATED,True,,,True,VERIFIED,Miscanthus,energy_crop,48.5,5.7,42.6,0.6,0.1,2.5,14.950827784844744,79.5,18.0,2.0,200.0,19.191,14.899,365.0642913283434,105.0,8.0,650.76,62.45,23.83,15.14,24.87,59.99,46.326,99.804,192.078,27.582,100.0,47.19,16.82,15.38,14.07,4.57,25.1,170.06,15.89,34.8,11.09,2.26,80.8,1143.4,9.3,42.63,186.79,229.42,628.6,274.0,True,65.76,65.3,65.24
SYN_00856,SYNTHETIC_SIMULATED,True,,,True,VERIFIED,Almond Shells,nut_shells,51.0,6.0,39.5,0.5,0.05,2.95,18.41485052086857,73.5,23.55,2.0,480.0,20.725,15.391,329.710127343434,105.0,8.0,550.29,78.07,0.17,20.06,47.92,32.02,53.046,147.147,93.572,37.325,100.0,46.9,24.36,14.18,7.9,4.51,28.04,73.74,14.72,25.52,14.13,2.22,97.8,1163.9,20.6,49.77,127.7,177.47,252.48,142.27,True,76.03,75.57,76.18
SYN_00857,SYNTHETIC_SIMULATED,True,,,True,VERIFIED,Pine Sawdust,woody_biomass,51.5,6.3,41.6,0.2,0.05,0.35,9.555261260476243,82.5,17.15,2.0,420.0,21.095,17.602,236.58465704890372,105.0,8.0,512.88,10.08,3.4,23.47,50.69,25.84,49.417,121.931,60.404,3.999,100.0,45.19,29.9,12.99,5.33,4.36,29.72,45.53,13.71,24.89,14.5,2.21,100.8,1165.2,21.7,15.03,91.67,106.7,145.2,136.08,True,81.46,81.03,82.11
SYN_00858,SYNTHETIC_SIMULATED,True,,,True,VERIFIED,Beech Wood,woody_biomass,49.5,6.1,43.8,0.2,0.02,0.38,22.82375940960285,84.0,15.62,2.0,460.0,19.93,13.797,258.60658686741453,105.0,8.0,384.91,152.23,0.62,50.15,36.07,13.78,97.929,86.41,31.122,41.669,100.0,34.43,50.92,7.79,1.29,3.35,34.74,20.05,9.41,29.09,12.74,2.2,105.7,1156.0,15.2,50.29,59.4,109.68,43.88,40.0,False,99.63,92.44,95.61
SYN_00859,SYNTHETIC_SIMULATED,True,,,True,VERIFIED,Olive Pomace,agricultural_residue,50.2,6.2,39.8,1.4,0.1,2.3,23.57815776431115,76.5,21.2,2.0,550.0,20.655,14.175,202.7352399425995,105.0,8.0,567.53,303.82,0.27,17.88,46.99,35.12,27.015,82.869,56.994,34.329,100.0,47.24,22.49,14.54,9.07,4.54,27.39,47.35,15.04,25.74,13.99,2.22,96.6,1163.4,20.2,40.93,76.68,117.61,165.61,140.81,True,75.76,75.19,75.63
SYN_00860,SYNTHETIC_SIMULATED,True,,,True,VERIFIED,Wheat Straw,agricultural_residue,46.5,5.9,41.2,0.7,0.1,5.6,27.631300360571508,75.0,19.4,2.0,220.0,18.806,12.004,408.2106638309534,105.0,8.0,710.52,65.29,22.59,17.36,10.32,72.31,50.29,54.065,219.124,87.106,100.0,46.81,15.19,15.58,15.93,4.58,24.34,198.8,16.12,52.23,7.26,2.33,57.1,1105.1,5.0,98.74,202.14,300.88,745.32,247.71,True,61.13,60.57,59.95
SYN_00861,SYNTHETIC_SIMULATED,True,,,True,VERIFIED,Rice Husk,agricultural_residue,39.5,5.1,36.5,0.4,0.1,18.4,19.616104283968838,63.5,18.1,2.0,340.0,15.64,11.198,347.89854050291495,105.0,8.0,613.78,42.4,1.58,29.86,28.76,41.38,83.207,101.077,120.987,43.926,100.0,47.42,18.77,15.14,12.08,4.57,25.95,103.55,15.62,32.43,9.34,2.25,85.7,1148.7,11.4,56.64,154.19,210.83,376.14,178.41,True,72.14,71.52,72.39
SYN_00862,SYNTHETIC_SIMULATED,True,,,True,VERIFIED,Sugarcane Bagasse,agricultural_residue,48.0,5.8,43.5,0.3,0.05,2.35,22.07106367100254,81.0,16.65,2.0,180.0,19.044,13.315,342.23654661084066,105.0,8.0,526.4,117.65,0.42,21.41,51.07,27.52,55.908,152.041,80.209,52.344,100.0,45.89,27.96,13.43,6.1,4.42,29.16,61.32,14.08,24.8,13.03,2.21,100.2,1165.4,21.9,64.01,118.16,182.17,200.74,110.2,True,79.43,78.91,80.25
SYN_00863,SYNTHETIC_SIMULATED,True,,,True,VERIFIED,Miscanthus,energy_crop,48.5,5.7,42.6,0.6,0.1,2.5,24.85543405807509,79.5,18.0,2.0,200.0,19.191,12.879,402.1130124559389,105.0,8.0,678.63,5.07,5.09,15.99,26.48,57.54,47.667,101.827,177.255,73.672,100.0,47.0,15.92,15.49,15.09,4.57,24.68,161.74,16.02,33.76,11.3,2.26,80.8,1145.7,10.2,86.25,192.92,279.18,602.51,215.82,True,68.35,67.82,67.88
SYN_00864,SYNTHETIC_SIMULATED,True,,,True,VERIFIED,Almond Shells,nut_shells,51.0,6.0,39.5,0.5,0.05,2.95,21.509028022532384,73.5,23.55,2.0,480.0,20.725,14.715,82.0462181696565,105.0,8.0,520.69,19.72,2.56,24.67,48.51,26.82,15.514,35.558,18.824,12.047,100.0,45.62,28.75,13.25,5.77,4.4,29.39,14.29,13.93,25.38,14.16,2.21,99.8,1164.2,20.8,14.89,28.14,43.03,46.3,107.62,True,80.19,79.37,80.37
SYN_00865,SYNTHETIC_SIMULATED,True,,,True,VERIFIED,Pine Sawdust,woody_biomass,51.5,6.3,41.6,0.2,0.05,0.35,7.174351013806788,82.5,17.15,2.0,420.0,21.095,18.13,494.59850016716393,105.0,7.174351013806788,579.37,54.95,3.54,15.4,45.68,38.93,69.165,234.14,189.374,0.0,100.0,47.39,21.14,14.77,10.05,4.56,26.9,157.11,15.26,24.74,14.54,2.22,97.1,1165.6,22.0,0.0,233.89,233.89,557.52,238.37,True,73.83,73.77,74.09
SYN_00866,SYNTHETIC_SIMULATED,True,,,True,VERIFIED,Beech Wood,woody_biomass,49.5,6.1,43.8,0.2,0.02,0.38,8.693633878813365,84.0,15.62,2.0,460.0,19.93,16.77,434.7325275759035,105.0,8.0,497.96,6.59,0.3,25.72,50.42,23.87,100.481,222.624,106.061,3.278,100.0,44.4,31.88,12.53,4.66,4.3,30.27,77.11,13.33,24.95,13.63,2.21,101.4,1165.1,21.6,23.93,164.6,188.53,239.09,126.82,True,82.87,82.48,84.0
SYN_00867,SYNTHETIC_SIMULATED,True,,,True,VERIFIED,Olive Pomace,agricultural_residue,50.2,6.2,39.8,1.4,0.1,2.3,27.76769113145368,76.5,21.2,2.0,550.0,20.655,13.264,360.0804377995264,105.0,8.0,508.84,176.63,0.4,23.92,50.85,25.23,61.519,148.037,71.448,77.369,100.0,45.07,30.22,12.92,5.22,4.35,29.81,54.0,13.65,24.85,14.19,2.21,101.0,1165.3,21.8,87.58,110.83,198.41,171.43,86.4,False,82.33,79.78,81.13
SYN_00868,SYNTHETIC_SIMULATED,True,,,True,VERIFIED,Wheat Straw,agricultural_residue,46.5,5.9,41.2,0.7,0.1,5.6,15.2077601428858,75.0,19.4,2.0,220.0,18.806,14.483,246.79553866608236,105.0,8.0,485.35,794.39,6.33,30.6,47.89,21.51,62.115,113.929,49.259,19.335,100.0,43.2,34.61,11.88,3.88,4.19,30.98,35.99,12.8,25.52,12.69,2.21,101.5,1163.8,20.6,29.45,83.09,112.53,107.1,95.17,False,80.18,79.1,80.71
SYN_00869,SYNTHETIC_SIMULATED,True,,,True,VERIFIED,Rice Husk,agricultural_residue,39.5,5.1,36.5,0.4,0.1,18.4,23.14179201639486,63.5,18.1,2.0,340.0,15.64,10.6,457.3200180006879,105.0,8.0,546.72,427.05,37.93,32.43,35.5,32.07,111.708,147.937,118.982,75.268,100.0,46.8,24.78,14.1,7.66,4.5,28.17,94.63,14.65,29.32,9.89,2.23,93.0,1155.5,14.9,90.36,165.43,255.8,322.43,126.05,True,76.0,75.38,76.62
SYN_00870,SYNTHETIC_SIMULATED,True,,,True,VERIFIED,Sugarcane Bagasse,agricultural_residue,48.0,5.8,43.5,0.3,0.05,2.35,9.578665304878866,81.0,16.65,2.0,180.0,19.044,15.841,420.22062347466345,105.0,8.0,567.77,44.52,10.48,17.73,43.62,38.64,66.199,190.71,153.102,7.211,100.0,47.3,22.09,14.61,9.35,4.55,27.25,127.33,15.11,26.63,12.66,2.22,95.2,1161.4,18.7,26.8,189.92,216.72,447.3,206.4,True,72.6,72.18,72.98
SYN_00871,SYNTHETIC_SIMULATED,True,,,True,VERIFIED,Miscanthus,energy_crop,48.5,5.7,42.6,0.6,0.1,2.5,13.41997443815197,79.5,18.0,2.0,200.0,19.191,15.211,384.98626931367926,105.0,8.0,651.78,17.72,19.84,15.78,24.68,59.54,51.555,106.594,201.957,22.681,100.0,47.2,16.89,15.37,13.99,4.57,25.13,180.96,15.88,34.93,11.06,2.26,80.8,1143.2,9.2,39.14,199.69,238.83,668.44,279.88,True,66.0,65.55,65.52
SYN_00872,SYNTHETIC_SIMULATED,True,,,True,VERIFIED,Almond Shells,nut_shells,51.0,6.0,39.5,0.5,0.05,2.95,27.458649887122892,73.5,23.55,2.0,480.0,20.725,13.414,182.71094722632884,105.0,8.0,444.46,544.22,2.14,38.04,44.31,17.65,50.184,68.779,26.357,38.645,100.0,39.82,41.35,10.22,2.48,3.89,32.61,18.01,11.43,26.44,13.92,2.21,103.8,1161.8,19.0,43.88,47.3,91.18,47.86,52.49,False,90.37,83.39,86.09
SYN_00873,SYNTHETIC_SIMULATED,True,,,True,VERIFIED,Pine Sawdust,woody_biomass,51.5,6.3,41.6,0.2,0.05,0.35,8.943640150804086,82.5,17.15,2.0,420.0,21.095,17.738,140.64030767046114,105.0,8.0,681.57,46.29,0.13,12.99,33.42,53.59,16.61,51.878,71.678,1.443,100.0,46.99,15.88,15.49,15.13,4.57,24.67,64.33,16.02,30.17,13.31,2.25,85.1,1153.6,13.9,8.09,81.99,90.08,239.71,266.1,True,68.64,68.12,68.03
SYN_00874,SYNTHETIC_SIMULATED,True,,,True,VERIFIED,Beech Wood,woody_biomass,49.5,6.1,43.8,0.2,0.02,0.38,9.659685076855194,84.0,15.62,2.0,460.0,19.93,16.567,165.9371930323607,105.0,8.0,438.04,5.38,36.32,40.85,42.07,17.09,60.382,73.256,28.244,2.994,100.0,39.08,42.71,9.88,2.27,3.82,32.93,19.51,11.15,27.07,13.17,2.21,103.6,1160.4,18.0,10.72,52.31,63.02,50.58,80.26,False,91.89,89.74,92.16
SYN_00875,SYNTHETIC_SIMULATED,True,,,True,VERIFIED,Olive Pomace,agricultural_residue,50.2,6.2,39.8,1.4,0.1,2.3,17.033306648904748,76.5,21.2,2.0,550.0,20.655,15.598,384.19681566059205,105.0,8.0,577.26,621.42,8.18,17.33,43.51,39.16,53.749,157.676,131.673,37.724,100.0,47.35,21.59,14.7,9.71,4.55,27.06,108.88,15.19,26.66,13.79,2.22,94.9,1161.4,18.7,52.76,161.35,214.11,384.56,179.61,True,73.32,72.88,73.14
SYN_00876,SYNTHETIC_SIMULATED,True,,,True,VERIFIED,Wheat Straw,agricultural_residue,46.5,5.9,41.2,0.7,0.1,5.6,22.000040848058575,75.0,19.4,2.0,220.0,18.806,13.128,159.01803102232347,105.0,8.0,435.9,56.86,0.25,41.41,41.66,16.93,50.588,60.032,23.528,24.198,100.0,39.15,42.58,9.91,2.29,3.83,32.9,16.01,11.17,27.19,12.35,2.21,103.4,1160.2,17.8,29.63,43.37,73.0,41.59,56.98,False,87.81,81.73,84.7
SYN_00877,SYNTHETIC_SIMULATED,True,,,True,VERIFIED,Rice Husk,agricultural_residue,39.5,5.1,36.5,0.4,0.1,18.4,27.738021078111508,63.5,18.1,2.0,340.0,15.64,9.82,486.5682585277024,105.0,8.0,601.01,5.94,8.39,31.03,26.72,42.25,108.243,119.468,154.059,104.39,100.0,47.45,19.48,15.03,11.42,4.57,26.25,131.1,15.51,33.6,9.14,2.25,84.7,1146.1,10.3,118.21,189.15,307.35,472.99,153.89,True,73.83,73.17,74.05
SYN_00878,SYNTHETIC_SIMULATED,True,,,True,VERIFIED,Sugarcane Bagasse,agricultural_residue,48.0,5.8,43.5,0.3,0.05,2.35,22.142913980451812,81.0,16.65,2.0,180.0,19.044,13.301,215.05344981005038,105.0,8.0,741.87,78.64,1.05,14.1,25.42,60.48,23.223,55.32,104.349,33.06,100.0,46.69,14.74,15.64,16.45,4.59,24.12,96.2,16.19,34.43,11.05,2.27,76.9,1144.3,9.6,40.37,122.37,162.74,362.21,222.56,True,66.35,65.75,65.75
SYN_00879,SYNTHETIC_SIMULATED,True,,,True,VERIFIED,Miscanthus,energy_crop,48.5,5.7,42.6,0.6,0.1,2.5,13.066775018669482,79.5,18.0,2.0,200.0,19.191,15.283,369.23598162452873,105.0,8.0,622.66,15.64,0.68,16.38,38.18,45.44,51.577,143.305,151.064,20.335,100.0,47.37,18.12,15.22,12.71,4.57,25.68,132.56,15.71,28.32,12.43,2.24,90.3,1157.7,16.2,36.26,181.49,217.75,484.4,222.46,True,70.29,69.84,70.3
SYN_00880,SYNTHETIC_SIMULATED,True,,,True,VERIFIED,Almond Shells,nut_shells,51.0,6.0,39.5,0.5,0.05,2.95,22.672662062056094,73.5,23.55,2.0,480.0,20.725,14.46,463.097934077695,105.0,8.0,747.5,20.08,0.49,15.75,24.18,60.07,55.486,113.597,218.442,73.857,100.0,46.68,14.67,15.65,16.52,4.59,24.1,204.48,16.2,35.27,11.96,2.27,75.6,1142.4,9.0,89.36,264.85,354.21,770.38,217.49,True,66.45,65.99,65.57
SYN_00881,SYNTHETIC_SIMULATED,True,,,True,VERIFIED,Pine Sawdust,woody_biomass,51.5,6.3,41.6,0.2,0.05,0.35,11.764121025828876,82.5,17.15,2.0,420.0,21.095,17.113,96.48579618433378,105.0,8.0,484.3,129.48,0.15,26.01,51.99,22.01,21.77,50.016,20.699,3.948,100.0,43.35,34.27,11.96,3.97,4.21,30.89,15.09,12.86,24.61,14.56,2.21,102.6,1165.9,22.2,8.23,33.98,42.22,45.15,106.94,True,84.01,83.37,84.69
SYN_00882,SYNTHETIC_SIMULATED,True,,,True,VERIFIED,Beech Wood,woody_biomass,49.5,6.1,43.8,0.2,0.02,0.38,21.982563134314233,84.0,15.62,2.0,460.0,19.93,13.974,426.0148311994811,105.0,8.0,357.68,8.33,1.28,61.27,26.02,12.72,199.214,109.746,47.085,64.748,100.0,32.53,54.14,6.96,1.03,3.14,35.42,29.67,8.71,34.05,11.68,2.21,100.8,1145.1,10.0,79.31,90.86,170.17,60.1,35.32,False,104.98,97.84,101.05
SYN_00883,SYNTHETIC_SIMULATED,True,,,True,VERIFIED,Olive Pomace,agricultural_residue,50.2,6.2,39.8,1.4,0.1,2.3,17.141862663134688,76.5,21.2,2.0,550.0,20.655,15.575,402.4392977014845,105.0,8.0,569.99,496.13,2.19,17.72,46.17,36.11,58.23,177.423,129.088,39.99,100.0,47.28,22.23,14.59,9.25,4.55,27.3,104.87,15.08,25.95,13.95,2.22,96.2,1162.9,19.8,55.7,166.08,221.78,367.84,165.86,True,74.4,73.96,74.33
SYN_00884,SYNTHETIC_SIMULATED,True,,,True,VERIFIED,Wheat Straw,agricultural_residue,46.5,5.9,41.2,0.7,0.1,5.6,19.924789930213674,75.0,19.4,2.0,220.0,18.806,13.542,490.5473407113952,105.0,8.0,718.67,6.95,7.67,18.32,15.96,65.72,71.264,93.143,261.045,63.583,100.0,46.77,15.03,15.6,16.12,4.58,24.26,242.04,16.14,43.04,9.13,2.3,67.7,1125.3,5.0,81.36,274.24,355.6,908.74,255.55,True,62.33,61.85,61.47
SYN_00885,SYNTHETIC_SIMULATED,True,,,True,VERIFIED,Rice Husk,agricultural_residue,39.5,5.1,36.5,0.4,0.1,18.4,27.902821201848642,63.5,18.1,2.0,340.0,15.64,9.792,412.9907052757869,105.0,8.0,563.95,75.43,10.39,31.54,33.85,34.61,91.238,123.031,108.559,89.344,100.0,47.17,22.93,14.46,8.78,4.54,27.55,87.97,14.97,29.99,9.77,2.23,91.3,1154.0,14.1,101.0,145.88,246.88,306.2,124.03,True,76.29,75.6,76.76
SYN_00886,SYNTHETIC_SIMULATED,True,,,True,VERIFIED,Sugarcane Bagasse,agricultural_residue,48.0,5.8,43.5,0.3,0.05,2.35,20.996253562436593,81.0,16.65,2.0,180.0,19.044,13.533,361.8358927130198,105.0,8.0,456.31,16.14,16.6,35.28,45.82,18.9,98.878,147.569,60.107,51.114,100.0,41.03,39.02,10.8,2.89,4.0,32.07,42.12,11.91,26.04,12.78,2.21,103.1,1162.7,19.7,63.84,105.89,169.73,116.62,68.71,False,88.29,83.87,86.57
